row_id,next_5min_arrivals,next_10min_arrivals,next_15min_pressure_score,congestion_risk_binary,congestion_risk_multiclass,best_alternate_gate,expected_wait_reduction_minutes,reroute_confidence
bsu_2028_044_C_-132,316,672,10.07,0,low,F,0.0,0.492
bsu_2028_044_C_-131,322,685,10.07,0,low,F,0.0,0.492
bsu_2028_044_C_-130,331,695,10.26,0,low,F,0.0,0.493
bsu_2028_044_C_-129,344,705,10.26,0,low,F,0.0,0.493
bsu_2028_044_C_-128,353,719,10.26,0,low,F,0.0,0.493
bsu_2028_044_C_-127,356,741,11.07,0,low,F,0.0,0.499
bsu_2028_044_C_-126,363,760,11.07,0,low,F,0.0,0.499
bsu_2028_044_C_-125,364,779,11.07,0,low,F,0.0,0.499
bsu_2028_044_C_-124,361,791,11.73,0,low,F,0.0,0.504
bsu_2028_044_C_-123,366,811,12.74,0,low,F,0.0,0.511
bsu_2028_044_C_-122,385,841,12.74,0,low,F,0.0,0.511
bsu_2028_044_C_-121,397,858,12.74,0,low,F,0.0,0.511
bsu_2028_044_C_-120,415,883,12.74,0,low,F,0.0,0.511
bsu_2028_044_C_-119,430,918,12.74,0,low,F,0.0,0.511
bsu_2028_044_C_-118,445,963,12.74,0,low,F,0.0,0.511
bsu_2028_044_C_-117,456,979,13.03,0,low,F,0.0,0.513
bsu_2028_044_C_-116,461,1006,14.05,0,low,F,0.0,0.52
bsu_2028_044_C_-115,468,1021,14.08,0,low,F,0.0,0.521
bsu_2028_044_C_-114,488,1047,14.72,0,low,F,0.0,0.525
bsu_2028_044_C_-113,518,1071,15.6,0,low,F,0.0,0.531
bsu_2028_044_C_-112,523,1092,15.6,0,low,F,0.0,0.531
bsu_2028_044_C_-111,545,1132,15.6,0,low,F,0.0,0.531
bsu_2028_044_C_-110,553,1167,15.75,0,low,F,0.0,0.532
bsu_2028_044_C_-109,559,1201,16.21,0,low,F,0.0,0.536
bsu_2028_044_C_-108,553,1233,16.82,0,low,F,0.0,0.54
bsu_2028_044_C_-107,569,1266,17.08,0,low,F,0.0,0.542
bsu_2028_044_C_-106,587,1297,17.08,0,low,F,0.0,0.542
bsu_2028_044_C_-105,614,1347,17.31,0,low,F,0.0,0.544
bsu_2028_044_C_-104,642,1393,17.31,0,low,F,0.0,0.544
bsu_2028_044_C_-103,680,1450,17.31,0,low,F,0.0,0.544
bsu_2028_044_C_-102,697,1505,17.9,0,low,F,0.0,0.548
bsu_2028_044_C_-101,710,1518,17.9,0,low,F,0.0,0.548
bsu_2028_044_C_-100,733,1562,17.9,0,low,F,0.0,0.548
bsu_2028_044_C_-099,751,1597,17.9,0,low,F,0.0,0.548
bsu_2028_044_C_-098,770,1625,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-097,808,1681,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-096,808,1708,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-095,829,1738,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-094,846,1755,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-093,855,1792,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-092,873,1799,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-091,900,1830,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-090,909,1853,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-089,909,1880,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-088,937,1906,18.67,0,low,F,0.0,0.553
bsu_2028_044_C_-087,926,1914,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-086,930,1955,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-085,944,1982,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-084,971,1980,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-083,969,1974,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-082,988,2038,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-081,1025,2062,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-080,1038,2039,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-079,1009,2005,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-078,1005,2000,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-077,1050,1996,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-076,1037,1956,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-075,1001,1934,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-074,996,1957,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-073,995,1961,20.75,0,low,F,0.0,0.568
bsu_2028_044_C_-072,946,1896,17.57,0,low,F,0.0,0.545
bsu_2028_044_C_-071,919,1884,17.52,0,low,F,0.0,0.545
bsu_2028_044_C_-070,933,1895,17.52,0,low,F,0.0,0.545
bsu_2028_044_C_-069,961,1926,17.52,0,low,F,0.0,0.545
bsu_2028_044_C_-068,966,1895,17.08,0,low,F,0.0,0.542
bsu_2028_044_C_-067,950,1873,17.08,0,low,F,0.0,0.542
bsu_2028_044_C_-066,965,1877,17.08,0,low,F,0.0,0.542
bsu_2028_044_C_-065,962,1848,17.08,0,low,F,0.0,0.542
bsu_2028_044_C_-064,965,1824,17.08,0,low,F,0.0,0.542
bsu_2028_044_C_-063,929,1766,16.82,0,low,F,0.0,0.54
bsu_2028_044_C_-062,923,1747,16.82,0,low,F,0.0,0.54
bsu_2028_044_C_-061,912,1694,16.82,0,low,F,0.0,0.54
bsu_2028_044_C_-060,886,1650,16.82,0,low,F,0.0,0.54
bsu_2028_044_C_-059,859,1567,15.59,0,low,F,0.0,0.531
bsu_2028_044_C_-058,837,1546,15.59,0,low,F,0.0,0.531
bsu_2028_044_C_-057,824,1505,15.58,0,low,F,0.0,0.531
bsu_2028_044_C_-056,782,1461,15.25,0,low,F,0.0,0.529
bsu_2028_044_C_-055,764,1431,15.25,0,low,F,0.0,0.529
bsu_2028_044_C_-054,708,1379,14.34,0,low,F,0.0,0.522
bsu_2028_044_C_-053,709,1356,14.34,0,low,F,0.0,0.522
bsu_2028_044_C_-052,681,1305,13.77,0,low,F,0.0,0.518
bsu_2028_044_C_-051,679,1278,13.77,0,low,F,0.0,0.518
bsu_2028_044_C_-050,667,1240,13.77,0,low,F,0.0,0.518
bsu_2028_044_C_-049,671,1220,13.77,0,low,F,0.0,0.518
bsu_2028_044_C_-048,647,1164,13.38,0,low,F,0.0,0.516
bsu_2028_044_C_-047,624,1126,13.13,0,low,F,0.0,0.514
bsu_2028_044_C_-046,599,1086,13.13,0,low,F,0.0,0.514
bsu_2028_044_C_-045,573,1032,12.58,0,low,F,0.0,0.51
bsu_2028_044_C_-044,549,1001,12.57,0,low,F,0.0,0.51
bsu_2028_044_C_-043,517,953,11.97,0,low,F,0.0,0.505
bsu_2028_044_C_-042,502,917,11.73,0,low,F,0.0,0.504
bsu_2028_044_C_-041,487,880,11.49,0,low,F,0.0,0.502
bsu_2028_044_C_-040,459,853,10.94,0,low,F,0.0,0.498
bsu_2028_044_C_-039,452,827,10.94,0,low,F,0.0,0.498
bsu_2028_044_C_-038,436,798,10.94,0,low,F,0.0,0.498
bsu_2028_044_C_-037,415,766,10.72,0,low,F,0.0,0.497
bsu_2028_044_C_-036,393,739,10.61,0,low,F,0.0,0.496
bsu_2028_044_C_-035,394,720,10.61,0,low,F,0.0,0.496
bsu_2028_044_C_-034,375,686,9.63,0,low,F,0.0,0.489
bsu_2028_044_C_-033,362,660,9.63,0,low,F,0.0,0.489
bsu_2028_044_C_-032,351,640,9.63,0,low,F,0.0,0.489
bsu_2028_044_C_-031,346,615,9.63,0,low,F,0.0,0.489
bsu_2028_044_C_-030,326,583,8.93,0,low,F,0.0,0.484
bsu_2028_044_C_-029,311,553,8.66,0,low,F,0.0,0.482
bsu_2028_044_C_-028,298,534,8.66,0,low,F,0.0,0.482
bsu_2028_044_C_-027,289,509,8.66,0,low,F,0.0,0.482
bsu_2028_044_C_-026,269,479,7.82,0,low,F,0.0,0.476
bsu_2028_044_C_-025,257,456,7.72,0,low,F,0.0,0.475
bsu_2028_044_C_-024,242,433,7.72,0,low,F,0.0,0.475
bsu_2028_044_C_-023,236,417,7.72,0,low,F,0.0,0.475
bsu_2028_044_C_-022,220,392,6.84,0,low,F,0.0,0.469
bsu_2028_044_C_-021,210,375,6.74,0,low,F,0.0,0.468
bsu_2028_044_C_-020,199,352,6.53,0,low,F,0.0,0.467
bsu_2028_044_C_-019,191,334,6.53,0,low,F,0.0,0.467
bsu_2028_044_C_-018,181,313,6.13,0,low,F,0.0,0.464
bsu_2028_044_C_-017,172,294,5.91,0,low,F,0.0,0.462
bsu_2028_044_C_-016,165,276,5.82,0,low,F,0.0,0.462
bsu_2028_044_C_-015,153,259,5.6,0,low,F,0.0,0.46
bsu_2028_044_C_-014,143,240,5.59,0,low,F,0.0,0.46
bsu_2028_044_C_-013,132,220,5.29,0,low,F,0.0,0.458
bsu_2028_044_C_-012,122,204,5.18,0,low,F,0.0,0.457
bsu_2028_044_C_-011,111,187,4.66,0,low,F,0.0,0.453
bsu_2028_044_C_-010,106,173,4.66,0,low,F,0.0,0.453
bsu_2028_044_C_-009,97,158,4.55,0,low,F,0.0,0.453
bsu_2028_044_C_-008,88,143,4.33,0,low,F,0.0,0.451
bsu_2028_044_C_-007,82,129,4.12,0,low,F,0.0,0.449
bsu_2028_044_C_-006,76,116,4.12,0,low,F,0.0,0.449
bsu_2028_044_C_-005,67,102,3.84,0,low,F,0.0,0.447
bsu_2028_044_C_-004,61,92,3.84,0,low,F,0.0,0.447
bsu_2028_044_C_-003,55,83,3.84,0,low,F,0.0,0.447
bsu_2028_044_C_-002,47,71,3.62,0,low,F,0.0,0.446
bsu_2028_044_C_-001,40,61,3.4,0,low,F,0.0,0.444
bsu_2028_044_C_+000,35,53,3.29,0,low,F,0.0,0.444
bsu_2028_044_C_+001,31,46,3.29,0,low,F,0.0,0.444
bsu_2028_044_C_+002,28,39,3.18,0,low,F,0.0,0.443
bsu_2028_044_C_+003,24,33,3.07,0,low,F,0.0,0.442
bsu_2028_044_C_+004,21,28,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+005,18,24,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+006,15,20,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+007,11,15,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+008,9,12,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+009,7,9,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+010,6,7,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+011,5,5,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+012,4,4,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+013,3,3,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+014,2,2,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+015,1,1,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+016,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+017,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+018,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+019,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+020,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+021,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+022,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+023,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+024,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+025,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+026,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+027,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+028,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+029,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_C_+030,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_-180,41,112,5.29,0,low,F,0.0,0.458
bsu_2028_044_D_-179,47,126,5.39,0,low,F,0.0,0.458
bsu_2028_044_D_-178,53,137,5.88,0,low,F,0.0,0.462
bsu_2028_044_D_-177,58,155,5.98,0,low,F,0.0,0.463
bsu_2028_044_D_-176,64,168,6.17,0,low,F,0.0,0.464
bsu_2028_044_D_-175,71,183,6.17,0,low,F,0.0,0.464
bsu_2028_044_D_-174,79,198,6.54,0,low,F,0.0,0.467
bsu_2028_044_D_-173,84,217,6.54,0,low,F,0.0,0.467
bsu_2028_044_D_-172,97,237,6.54,0,low,F,0.0,0.467
bsu_2028_044_D_-171,104,257,6.54,0,low,F,0.0,0.467
bsu_2028_044_D_-170,112,274,6.82,0,low,F,0.0,0.469
bsu_2028_044_D_-169,119,294,6.82,0,low,F,0.0,0.469
bsu_2028_044_D_-168,133,310,7.0,0,low,F,0.0,0.47
bsu_2028_044_D_-167,140,322,7.09,0,low,F,0.0,0.471
bsu_2028_044_D_-166,153,336,7.18,0,low,F,0.0,0.471
bsu_2028_044_D_-165,162,354,7.18,0,low,F,0.0,0.471
bsu_2028_044_D_-164,175,368,7.35,0,low,F,0.0,0.472
bsu_2028_044_D_-163,177,382,7.87,0,low,F,0.0,0.476
bsu_2028_044_D_-162,182,396,7.87,0,low,F,0.0,0.476
bsu_2028_044_D_-161,183,410,7.91,0,low,F,0.0,0.476
bsu_2028_044_D_-160,192,422,7.91,0,low,F,0.0,0.476
bsu_2028_044_D_-159,193,433,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-158,205,456,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-157,214,470,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-156,227,493,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-155,230,501,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-154,240,526,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-153,251,534,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-152,256,552,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-151,266,555,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-150,271,561,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-149,286,561,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-148,283,566,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-147,296,573,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-146,289,576,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-145,290,585,8.52,0,low,F,0.0,0.481
bsu_2028_044_D_-144,275,585,8.39,0,low,F,0.0,0.48
bsu_2028_044_D_-143,283,593,8.39,0,low,F,0.0,0.48
bsu_2028_044_D_-142,277,590,8.21,0,low,F,0.0,0.479
bsu_2028_044_D_-141,287,592,8.21,0,low,F,0.0,0.479
bsu_2028_044_D_-140,295,603,8.21,0,low,F,0.0,0.479
bsu_2028_044_D_-139,310,616,8.45,0,low,F,0.0,0.48
bsu_2028_044_D_-138,310,622,8.58,0,low,F,0.0,0.481
bsu_2028_044_D_-137,313,631,8.58,0,low,F,0.0,0.481
bsu_2028_044_D_-136,305,635,8.93,0,low,F,0.0,0.484
bsu_2028_044_D_-135,308,641,8.93,0,low,F,0.0,0.484
bsu_2028_044_D_-134,306,645,8.93,0,low,F,0.0,0.484
bsu_2028_044_D_-133,312,654,8.93,0,low,F,0.0,0.484
bsu_2028_044_D_-132,318,661,9.87,0,low,F,0.0,0.49
bsu_2028_044_D_-131,330,681,9.87,0,low,F,0.0,0.49
bsu_2028_044_D_-130,333,688,9.87,0,low,F,0.0,0.49
bsu_2028_044_D_-129,339,697,10.66,0,low,F,0.0,0.496
bsu_2028_044_D_-128,342,700,10.66,0,low,F,0.0,0.496
bsu_2028_044_D_-127,343,715,11.2,0,low,F,0.0,0.5
bsu_2028_044_D_-126,351,726,11.2,0,low,F,0.0,0.5
bsu_2028_044_D_-125,355,737,11.27,0,low,F,0.0,0.5
bsu_2028_044_D_-124,358,758,12.09,0,low,F,0.0,0.506
bsu_2028_044_D_-123,358,774,12.29,0,low,F,0.0,0.508
bsu_2028_044_D_-122,372,802,12.5,0,low,F,0.0,0.509
bsu_2028_044_D_-121,375,818,12.78,0,low,F,0.0,0.511
bsu_2028_044_D_-120,382,844,12.78,0,low,F,0.0,0.511
bsu_2028_044_D_-119,400,877,12.78,0,low,F,0.0,0.511
bsu_2028_044_D_-118,416,914,13.88,0,low,F,0.0,0.519
bsu_2028_044_D_-117,430,942,13.88,0,low,F,0.0,0.519
bsu_2028_044_D_-116,443,979,13.88,0,low,F,0.0,0.519
bsu_2028_044_D_-115,462,1006,15.03,0,low,F,0.0,0.527
bsu_2028_044_D_-114,477,1022,15.79,0,low,F,0.0,0.533
bsu_2028_044_D_-113,498,1061,15.79,0,low,F,0.0,0.533
bsu_2028_044_D_-112,512,1088,15.79,0,low,F,0.0,0.533
bsu_2028_044_D_-111,536,1122,15.79,0,low,F,0.0,0.533
bsu_2028_044_D_-110,544,1163,16.33,0,low,F,0.0,0.537
bsu_2028_044_D_-109,545,1203,16.33,0,low,F,0.0,0.537
bsu_2028_044_D_-108,563,1233,16.88,0,low,F,0.0,0.541
bsu_2028_044_D_-107,576,1266,16.88,0,low,F,0.0,0.541
bsu_2028_044_D_-106,586,1296,16.88,0,low,F,0.0,0.541
bsu_2028_044_D_-105,619,1345,17.37,0,low,F,0.0,0.544
bsu_2028_044_D_-104,658,1382,17.37,0,low,F,0.0,0.544
bsu_2028_044_D_-103,670,1418,17.94,0,low,F,0.0,0.548
bsu_2028_044_D_-102,690,1454,17.94,0,low,F,0.0,0.548
bsu_2028_044_D_-101,710,1474,17.94,0,low,F,0.0,0.548
bsu_2028_044_D_-100,726,1504,18.8,0,low,F,0.0,0.554
bsu_2028_044_D_-099,724,1526,18.8,0,low,F,0.0,0.554
bsu_2028_044_D_-098,748,1566,18.8,0,low,F,0.0,0.554
bsu_2028_044_D_-097,764,1573,18.8,0,low,F,0.0,0.554
bsu_2028_044_D_-096,764,1605,18.8,0,low,F,0.0,0.554
bsu_2028_044_D_-095,778,1646,18.8,0,low,F,0.0,0.554
bsu_2028_044_D_-094,802,1690,18.8,0,low,F,0.0,0.554
bsu_2028_044_D_-093,818,1701,18.81,0,low,F,0.0,0.554
bsu_2028_044_D_-092,809,1725,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-091,841,1752,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-090,868,1771,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-089,888,1788,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-088,883,1812,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-087,916,1865,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-086,911,1888,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-085,903,1879,18.98,0,low,F,0.0,0.556
bsu_2028_044_D_-084,900,1868,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-083,929,1877,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-082,949,1875,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-081,977,1885,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-080,976,1873,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-079,968,1902,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-078,948,1893,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-077,926,1868,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-076,908,1844,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-075,897,1841,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-074,934,1832,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-073,945,1835,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-072,942,1829,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-071,936,1818,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-070,944,1792,18.99,0,low,F,0.0,0.556
bsu_2028_044_D_-069,898,1733,17.81,0,low,F,0.0,0.547
bsu_2028_044_D_-068,890,1698,17.27,0,low,F,0.0,0.543
bsu_2028_044_D_-067,887,1664,17.27,0,low,F,0.0,0.543
bsu_2028_044_D_-066,882,1631,17.27,0,low,F,0.0,0.543
bsu_2028_044_D_-065,848,1590,16.96,0,low,F,0.0,0.541
bsu_2028_044_D_-064,835,1554,16.96,0,low,F,0.0,0.541
bsu_2028_044_D_-063,808,1503,16.39,0,low,F,0.0,0.537
bsu_2028_044_D_-062,777,1455,16.07,0,low,F,0.0,0.535
bsu_2028_044_D_-061,749,1396,15.2,0,low,F,0.0,0.529
bsu_2028_044_D_-060,742,1373,15.2,0,low,F,0.0,0.529
bsu_2028_044_D_-059,719,1344,15.2,0,low,F,0.0,0.529
bsu_2028_044_D_-058,695,1311,14.57,0,low,F,0.0,0.524
bsu_2028_044_D_-057,678,1289,14.32,0,low,F,0.0,0.522
bsu_2028_044_D_-056,647,1265,14.32,0,low,F,0.0,0.522
bsu_2028_044_D_-055,631,1225,13.61,0,low,F,0.0,0.517
bsu_2028_044_D_-054,625,1193,13.61,0,low,F,0.0,0.517
bsu_2028_044_D_-053,616,1156,13.03,0,low,F,0.0,0.513
bsu_2028_044_D_-052,611,1120,13.03,0,low,F,0.0,0.513
bsu_2028_044_D_-051,618,1109,13.03,0,low,F,0.0,0.513
bsu_2028_044_D_-050,594,1073,12.97,0,low,F,0.0,0.513
bsu_2028_044_D_-049,568,1037,12.97,0,low,F,0.0,0.513
bsu_2028_044_D_-048,540,994,12.75,0,low,F,0.0,0.511
bsu_2028_044_D_-047,509,953,12.59,0,low,F,0.0,0.51
bsu_2028_044_D_-046,491,905,11.48,0,low,F,0.0,0.502
bsu_2028_044_D_-045,479,873,11.42,0,low,F,0.0,0.502
bsu_2028_044_D_-044,469,846,11.42,0,low,F,0.0,0.502
bsu_2028_044_D_-043,454,815,11.42,0,low,F,0.0,0.502
bsu_2028_044_D_-042,444,786,11.42,0,low,F,0.0,0.502
bsu_2028_044_D_-041,414,748,10.75,0,low,F,0.0,0.497
bsu_2028_044_D_-040,394,721,10.61,0,low,F,0.0,0.496
bsu_2028_044_D_-039,377,696,10.04,0,low,F,0.0,0.492
bsu_2028_044_D_-038,361,672,10.04,0,low,F,0.0,0.492
bsu_2028_044_D_-037,342,640,9.36,0,low,F,0.0,0.487
bsu_2028_044_D_-036,334,620,9.36,0,low,F,0.0,0.487
bsu_2028_044_D_-035,327,596,9.36,0,low,F,0.0,0.487
bsu_2028_044_D_-034,319,571,8.65,0,low,F,0.0,0.482
bsu_2028_044_D_-033,311,553,8.61,0,low,F,0.0,0.481
bsu_2028_044_D_-032,298,536,8.61,0,low,F,0.0,0.481
bsu_2028_044_D_-031,286,510,8.61,0,low,F,0.0,0.481
bsu_2028_044_D_-030,269,487,8.61,0,low,F,0.0,0.481
bsu_2028_044_D_-029,252,461,7.94,0,low,F,0.0,0.477
bsu_2028_044_D_-028,242,437,7.14,0,low,F,0.0,0.471
bsu_2028_044_D_-027,238,421,7.14,0,low,F,0.0,0.471
bsu_2028_044_D_-026,224,400,7.06,0,low,F,0.0,0.47
bsu_2028_044_D_-025,218,381,7.06,0,low,F,0.0,0.47
bsu_2028_044_D_-024,209,363,7.06,0,low,F,0.0,0.47
bsu_2028_044_D_-023,195,341,6.85,0,low,F,0.0,0.469
bsu_2028_044_D_-022,183,321,6.32,0,low,F,0.0,0.465
bsu_2028_044_D_-021,176,310,6.32,0,low,F,0.0,0.465
bsu_2028_044_D_-020,163,290,6.21,0,low,F,0.0,0.464
bsu_2028_044_D_-019,154,269,5.68,0,low,F,0.0,0.461
bsu_2028_044_D_-018,146,252,5.67,0,low,F,0.0,0.46
bsu_2028_044_D_-017,138,234,5.34,0,low,F,0.0,0.458
bsu_2028_044_D_-016,134,221,5.34,0,low,F,0.0,0.458
bsu_2028_044_D_-015,127,206,5.34,0,low,F,0.0,0.458
bsu_2028_044_D_-014,115,189,4.9,0,low,F,0.0,0.455
bsu_2028_044_D_-013,106,175,4.9,0,low,F,0.0,0.455
bsu_2028_044_D_-012,96,162,4.79,0,low,F,0.0,0.454
bsu_2028_044_D_-011,87,147,4.23,0,low,F,0.0,0.45
bsu_2028_044_D_-010,79,136,4.11,0,low,F,0.0,0.449
bsu_2028_044_D_-009,74,127,4.0,0,low,F,0.0,0.449
bsu_2028_044_D_-008,69,116,3.9,0,low,F,0.0,0.448
bsu_2028_044_D_-007,66,105,3.9,0,low,F,0.0,0.448
bsu_2028_044_D_-006,60,94,3.68,0,low,F,0.0,0.446
bsu_2028_044_D_-005,57,86,3.68,0,low,F,0.0,0.446
bsu_2028_044_D_-004,53,76,3.68,0,low,F,0.0,0.446
bsu_2028_044_D_-003,47,66,3.68,0,low,F,0.0,0.446
bsu_2028_044_D_-002,39,55,3.45,0,low,F,0.0,0.445
bsu_2028_044_D_-001,34,47,3.33,0,low,F,0.0,0.444
bsu_2028_044_D_+000,29,39,3.33,0,low,F,0.0,0.444
bsu_2028_044_D_+001,23,32,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+002,19,27,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+003,16,23,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+004,13,19,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+005,10,15,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+006,9,12,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+007,8,10,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+008,7,8,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+009,6,6,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+010,5,5,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+011,3,3,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+012,2,2,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+013,1,1,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+014,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+015,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+016,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+017,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+018,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+019,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+020,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+021,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+022,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+023,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+024,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+025,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+026,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+027,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+028,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+029,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_D_+030,0,0,3.0,0,low,F,0.0,0.441
bsu_2028_044_E_-180,28,81,5.2,0,low,F,0.0,0.537
bsu_2028_044_E_-179,31,89,5.32,0,low,F,0.0,0.538
bsu_2028_044_E_-178,36,100,5.82,0,low,F,0.0,0.542
bsu_2028_044_E_-177,42,111,5.82,0,low,F,0.0,0.542
bsu_2028_044_E_-176,49,120,5.82,0,low,F,0.0,0.542
bsu_2028_044_E_-175,53,128,6.09,0,low,F,0.0,0.543
bsu_2028_044_E_-174,58,137,6.21,0,low,F,0.0,0.544
bsu_2028_044_E_-173,64,149,6.21,0,low,F,0.0,0.544
